選抜	選抜	選抜	selection	selection	selection	250
テレビ	テレビ	テレビ	television	television	television	249
上昇	上昇	上昇	rises	rises	rise	248
論文	論文	論文	papers	papers	paper	248
方式	方式	方式	type	type	type	248
生産システム	生産システム	生産システム	production system	production system	production system	247
成膜	成膜	成膜	film formation	film formation	film formation	246
コバルト	コバルト	コバルト	cobalt	cobalt	cobalt	246
ふっ素	ふっ素	ふっ素	fluorine	fluorine	fluorine	245
アンモニウム	アンモニウム	アンモニウム	ammonium	ammonium	ammonium	245
持続時間	持続時間	持続時間	duration	duration	duration	245
保険	保険	保険	insurance	insurance	insurance	243
オフィス	オフィス	オフィス	office	office	office	243
集積	集積	集積	accumulation	accumulation	accumulation	243
末端	末端	末端	end	end	end	243
収差	収差	収差	aberration	aberration	aberration	243
弛緩	弛緩	弛緩	relaxation	relaxation	relaxation	242
作業	作業	作業	operation	operation	operation	242
経緯	経緯	経緯	details	details	detail	241
地表	地表	地表	surface	surface	surface	241
術後	術後	術後	operation	operation	operation	241
地域	地域	地域	district	district	district	240
継続	継続	継続	continuation	continuation	continuation	239
アルコール	アルコール	アルコール	alcohols	alcohols	alcohol	239
粒径	粒径	粒径	grain size	grain size	grain size	238
エア	エア	エア	air	air	air	238
紹介	紹介	紹介	paper	paper	paper	236
保全	保全	保全	conservation	conservation	conservation	236
限界	限界	限界	limits	limits	limit	235
制御	制御	制御	regulation	regulation	regulation	235
留意	留意	留意	attention	attention	attention	234
性疾患	性疾患	性疾患	diseases	diseases	disease	234
定理	定理	定理	theorem	theorem	theorem	234
変化	変化	変化	varying	varying	varying	233
シミュレーションモデル	シミュレーションモデル	シミュレーションモデル	simulation model	simulation model	simulation model	233
培養	培養	培養	cultivation	cultivation	cultivation	232
吸着	吸着	吸着	adsorbent	adsorbent	adsorbent	231
トン	トン	トン	tons	tons	ton	231
連続	連続	連続	continuity	continuity	continuity	230
議論	議論	議論	discussion	discussion	discussion	230
集中	集中	集中	concentration	concentration	concentration	229
データ処理	データ処理	データ処理	data processing	data processing	data processing	229
ホルモン	ホルモン	ホルモン	hormones	hormones	hormone	229
範囲	範囲	範囲	ranges	ranges	range	229
集団	集団	集団	population	population	population	229
補正	補正	補正	compensation	compensation	compensation	228
履歴	履歴	履歴	history	history	history	228
タスク	タスク	タスク	task	task	task	228
傾斜	傾斜	傾斜	slope	slope	slope	228
リモデリング	リモデリング	リモデリング	remodeling	remodeling	remodeling	227
感染	感染	感染	infections	infections	infection	227
事務所	事務所	事務所	office	office	office	227
進行	進行	進行	progresses	progresses	progress	226
室内	室内	室内	room	room	room	225
応用例	応用例	応用例	application	application	application	224
地区	地区	地区	area	area	area	224
閉塞	閉塞	閉塞	blockage	blockage	blockage	224
拡散	拡散	拡散	diffuse	diffuse	diffuse	223
演算	演算	演算	operation	operation	operation	223
投与	投与	投与	injection	injection	injection	223
粒子径	粒子径	粒子径	particle size	particle size	particle size	221
系統	系統	系統	systems	systems	system	221
ホウレンソウ	ホウレンソウ	ホウレンソウ	spinach	spinach	spinach	221
音楽	音楽	音楽	music	music	music	220
達成	達成	達成	achievement	achievement	achievement	219
形状	形状	形状	geometry	geometry	geometry	218
コンタクト	コンタクト	コンタクト	contact	contact	contact	218
区間	区間	区間	interval	interval	interval	217
活性	活性	活性	activation	activation	activation	216
出力	出力	出力	outputs	outputs	output	216
開口	開口	開口	opening	opening	opening	216
企業	企業	企業	companies	companies	company	215
印加	印加	印加	application	application	application	215
担当	担当	担当	charge	charge	charge	215
監視システム	監視システム	監視システム	monitoring system	monitoring system	monitoring system	215
エリア	エリア	エリア	area	area	area	214
トリチウム	トリチウム	トリチウム	tritium	tritium	tritium	214
市場	市場	市場	markets	markets	market	214
相違	相違	相違	differences	differences	difference	213
エレクトロニクス	エレクトロニクス	エレクトロニクス	electronics	electronics	electronic	213
地点	地点	地点	sites	sites	site	213
顔料	顔料	顔料	pigment	pigment	pigment	212
作用	作用	作用	activity	activity	activity	212
市販	市販	市販	market	market	market	212
分散	分散	分散	variance	variance	variance	211
反応速度	反応速度	反応速度	reaction rate	reaction rate	reaction rate	211
森林	森林	森林	forests	forests	forest	211
股関節	股関節	股関節	hip	hip	hip	210
エンジン	エンジン	エンジン	engines	engines	engine	209
病巣	病巣	病巣	lesions	lesions	lesion	209
チャンネル	チャンネル	チャンネル	channels	channels	channel	209
炭化水素	炭化水素	炭化水素	hydrocarbons	hydrocarbons	hydrocarbon	209
確認	確認	確認	confirms	confirms	confirm	209
リレー	リレー	リレー	relay	relay	relay	209
研究	研究	研究	Research	Research	Research	209
予測	予測	予測	forecast	forecast	forecast	208
気管	気管	気管	tracheal	tracheal	tracheal	207
拘束	拘束	拘束	constraint	constraint	constraint	205
標本	標本	標本	samples	samples	sample	205
容量	容量	容量	volume	volume	volume	205
規則	規則	規則	rule	rule	rule	205
検査	検査	検査	testing	testing	testing	204
人々	人々	人々	people	people	people	203
照射	照射	照射	exposure	exposure	exposure	203
上昇	上昇	上昇	increases	increases	increase	202
蓄熱	蓄熱	蓄熱	storage	storage	storage	202
研究	研究	研究	work	work	work	201
ドライバ	ドライバ	ドライバ	driver	driver	driver	201
計測	計測	計測	measurements	measurements	measurement	200
磁石	磁石	磁石	magnets	magnets	magnet	200
認識	認識	認識	recognizes	recognizes	recognize	198
応用例	応用例	応用例	applications	applications	application	198
方式	方式	方式	methods	methods	method	197
採用	採用	採用	adopts	adopts	adopt	197
絶縁	絶縁	絶縁	insulator	insulator	insulator	196
品種	品種	品種	cultivars	cultivars	cultivar	195
クライアント	クライアント	クライアント	client	client	client	195
アセスメント	アセスメント	アセスメント	assessment	assessment	assessment	194
視点	視点	視点	viewpoints	viewpoints	viewpoint	194
対応	対応	対応	correspondent	correspondent	correspondent	194
性評価	性評価	性評価	evaluation	evaluation	evaluation	193
作動	作動	作動	operation	operation	operation	193
機械	機械	機械	machinery	machinery	machinery	192
依存	依存	依存	dependences	dependences	dependence	192
保管	保管	保管	storage	storage	storage	191
車椅子	車椅子	車椅子	wheelchair	wheelchair	wheelchair	191
機会	機会	機会	opportunity	opportunity	opportunity	191
体温	体温	体温	body temperature	body temperature	body temperature	190
液滴	液滴	液滴	droplets	droplets	droplet	190
ドーパミン	ドーパミン	ドーパミン	dopamine	dopamine	dopamine	189
近接	近接	近接	proximity	proximity	proximity	189
可動	可動	可動	excursion	excursion	excursion	188
生活環境	生活環境	生活環境	living environment	living environment	living environment	188
類似	類似	類似	similarity	similarity	similarity	187
考え	考え	考え	idea	idea	idea	187
車輪	車輪	車輪	wheel	wheel	wheel	187
クリアランス	クリアランス	クリアランス	clearance	clearance	clearance	187
固体	固体	固体	solids	solids	solid	187
病理	病理	病理	pathology	pathology	pathology	186
ウサギ	ウサギ	ウサギ	rabbits	rabbits	rabbit	186
対応	対応	対応	proportion	proportion	proportion	185
降水	降水	降水	precipitation	precipitation	precipitation	185
衛星	衛星	衛星	satellites	satellites	satellite	185
リサイクル	リサイクル	リサイクル	recycle	recycle	recycle	184
機器	機器	機器	devices	devices	device	184
開発	開発	開発	Development	Development	Development	183
制度	制度	制度	systems	systems	system	183
漏出	漏出	漏出	leakage	leakage	leakage	183
酸化チタン	酸化チタン	酸化チタン	titanium oxide	titanium oxide	titanium oxide	183
意見	意見	意見	opinion	opinion	opinion	183
道路	道路	道路	roads	roads	road	182
改革	改革	改革	reform	reform	reform	182
療法	療法	療法	therapies	therapies	therapy	182
意見	意見	意見	opinions	opinions	opinion	182
格子	格子	格子	lattices	lattices	lattice	182
再現	再現	再現	reproduction	reproduction	reproduction	181
病態	病態	病態	pathology	pathology	pathology	181
ワーク	ワーク	ワーク	work	work	work	181
成形	成形	成形	formability	formability	formability	180
大型	大型	大型	enlargement	enlargement	enlargement	180
消滅	消滅	消滅	annihilation	annihilation	annihilation	180
増悪	増悪	増悪	exacerbation	exacerbation	exacerbation	180
アクセプタ	アクセプタ	アクセプタ	acceptor	acceptor	acceptor	180
積分	積分	積分	integration	integration	integration	179
予算	予算	予算	budget	budget	budget	179
体制	体制	体制	systems	systems	system	178
トレーニング	トレーニング	トレーニング	training	training	training	178
塗布	塗布	塗布	application	application	application	178
工作機械	工作機械	工作機械	machine tools	machine tools	machine tool	177
磁場	磁場	磁場	fields	fields	field	177
振興	振興	振興	promotion	promotion	promotion	177
応答時間	応答時間	応答時間	response time	response time	response time	176
保持	保持	保持	maintenance	maintenance	maintenance	176
画像解析	画像解析	画像解析	image analysis	image analysis	image analysis	176
偏差	偏差	偏差	deviation	deviation	deviation	176
間隙	間隙	間隙	gap	gap	gap	176
通過	通過	通過	passage	passage	passage	176
特長	特長	特長	advantage	advantage	advantage	175
概要	概要	概要	Outline	Outline	Outline	174
トウモロコシ	トウモロコシ	トウモロコシ	corn	corn	corn	174
放射能	放射能	放射能	radioactivity	radioactivity	radioactivity	174
シーケンス	シーケンス	シーケンス	sequence	sequence	sequence	174
システム構築	システム構築	システム構築	system construction	system construction	system construction	174
家系	家系	家系	genealogy	genealogy	genealogy	174
味覚	味覚	味覚	taste	taste	taste	173
記載	記載	記載	description	description	description	173
回数	回数	回数	number	number	number	173
細胞癌	細胞癌	細胞癌	cell carcinoma	cell carcinoma	cell carcinoma	173
提示	提示	提示	presents	presents	present	173
増強	増強	増強	reinforcement	reinforcement	reinforcement	173
地域	地域	地域	community	community	community	172
小児	小児	小児	infants	infants	infant	172
現像	現像	現像	development	development	development	171
動作	動作	動作	operations	operations	operation	171
浸透	浸透	浸透	infiltration	infiltration	infiltration	171
スライド	スライド	スライド	slide	slide	slide	171
テクノロジー	テクノロジー	テクノロジー	technology	technology	technology	171
学生	学生	学生	student	student	student	171
橋梁	橋梁	橋梁	bridges	bridges	bridge	170
トレンチ	トレンチ	トレンチ	trench	trench	trench	170
要件	要件	要件	requirement	requirement	requirement	169
栄養	栄養	栄養	nutrient	nutrient	nutrient	169
時間	時間	時間	duration	duration	duration	169
染色	染色	染色	chromosome	chromosome	chromosome	169
機器	機器	機器	instruments	instruments	instrument	169
陸上	陸上	陸上	land	land	land	167
分子	分子	分子	intramolecular	intramolecular	intramolecular	167
軽量	軽量	軽量	light	light	light	167
吸引	吸引	吸引	aspiration	aspiration	aspiration	167
実例	実例	実例	examples	examples	example	166
応力分布	応力分布	応力分布	stress distribution	stress distribution	stress distribution	166
検出	検出	検出	detects	detects	detect	166
地質	地質	地質	geology	geology	geology	166
工事	工事	工事	works	works	work	166
小児科	小児科	小児科	pediatrics	pediatrics	pediatric	165
会社	会社	会社	companies	companies	company	165
取り組み	取り組み	取り組み	challenges	challenges	challenge	165
形式	形式	形式	types	types	type	165
変異	変異	変異	mutants	mutants	mutant	164
企業	企業	企業	company	company	company	164
持続	持続	持続	continuance	continuance	continuance	164
感覚	感覚	感覚	sense	sense	sense	164
神経細胞	神経細胞	神経細胞	nerve cells	nerve cells	nerve cell	164
指標	指標	指標	indicator	indicator	indicator	163
薬局	薬局	薬局	pharmacy	pharmacy	pharmacy	163
外吸収	外吸収	外吸収	absorption	absorption	absorption	163
含水	含水	含水	water content	water content	water content	163
積雪	積雪	積雪	snow	snow	snow	163
ロス	ロス	ロス	loss	loss	loss	162
培地	培地	培地	culture medium	culture medium	culture medium	162
放射線照射	放射線照射	放射線照射	irradiation	irradiation	irradiation	162
トポロジー	トポロジー	トポロジー	topology	topology	topology	162
編集	編集	編集	editing	editing	editing	162
部位	部位	部位	part	part	part	162
装置	装置	装置	instrument	instrument	instrument	161
知見	知見	知見	information	information	information	161
家畜	家畜	家畜	livestock	livestock	livestock	161
低下	低下	低下	depression	depression	depression	161
電源	電源	電源	source	source	source	161
養成	養成	養成	training	training	training	160
満足	満足	満足	satisfaction	satisfaction	satisfaction	160
啓発	啓発	啓発	enlightenment	enlightenment	enlightenment	160
テクスチャ	テクスチャ	テクスチャ	texture	texture	texture	159
クロロホルム	クロロホルム	クロロホルム	chloroform	chloroform	chloroform	159
チェーン	チェーン	チェーン	chain	chain	chain	159
時間領域	時間領域	時間領域	time domain	time domain	time domain	159
重点	重点	重点	importance	importance	importance	159
鉄鋼	鉄鋼	鉄鋼	steel	steel	steel	159
現地	現地	現地	site	site	site	159
タイヤ	タイヤ	タイヤ	tire	tire	tire	158
分解	分解	分解	resolution	resolution	resolution	158
情報	情報	情報	data	data	datum	158
勾配	勾配	勾配	slope	slope	slope	158
ミッション	ミッション	ミッション	mission	mission	mission	157
遺伝子産物	遺伝子産物	遺伝子産物	gene product	gene product	gene product	157
とう骨	とう骨	とう骨	radius	radius	radius	157
使用	使用	使用	application	application	application	157
試験	試験	試験	trial	trial	trial	157
グラフト	グラフト	グラフト	graft	graft	graft	157
年間	年間	年間	years	years	year	156
作用	作用	作用	acts	acts	act	155
密度分布	密度分布	密度分布	density distribution	density distribution	density distribution	155
溶解	溶解	溶解	solubility	solubility	solubility	154
機種	機種	機種	models	models	model	154
関与	関与	関与	participation	participation	participation	153
層構造	層構造	層構造	layer structure	layer structure	layer structure	153
結晶構造	結晶構造	結晶構造	crystal structures	crystal structures	crystal structure	153
入浴	入浴	入浴	bathing	bathing	bathing	153
水処理	水処理	水処理	water treatment	water treatment	water treatment	153
組織	組織	組織	texture	texture	texture	153
ゲル	ゲル	ゲル	gelation	gelation	gelation	153
拒絶反応	拒絶反応	拒絶反応	rejection	rejection	rejection	153
集合	集合	集合	sets	sets	set	152
放射線治療	放射線治療	放射線治療	radiotherapy	radiotherapy	radiotherapy	152
病院	病院	病院	Hospital	Hospital	Hospital	151
車両	車両	車両	car	car	car	151
ベッド	ベッド	ベッド	bed	bed	bed	150
パフォーマンス	パフォーマンス	パフォーマンス	performance	performance	performance	150
課題	課題	課題	task	task	task	150
表示	表示	表示	displays	displays	display	150
距離	距離	距離	length	length	length	150
移動	移動	移動	moves	moves	move	149
バイオテクノロジー	バイオテクノロジー	バイオテクノロジー	biotechnology	biotechnology	biotechnology	149
プリンタ	プリンタ	プリンタ	printer	printer	printer	148
衝撃波	衝撃波	衝撃波	shock waves	shock waves	shock wave	148
フィラメント	フィラメント	フィラメント	filaments	filaments	filament	148
検査	検査	検査	inspections	inspections	inspection	147
交換	交換	交換	switching	switching	switching	147
程度	程度	程度	order	order	order	147
とき	とき	とき	case	case	case	147
入口	入口	入口	entrance	entrance	entrance	146
国民	国民	国民	nation	nation	nation	146
硬化	硬化	硬化	sclerosis	sclerosis	sclerosis	146
潜在	潜在	潜在	latent	latent	latent	145
格子定数	格子定数	格子定数	lattice constants	lattice constants	lattice constant	145
フィードバック制御	フィードバック制御	フィードバック制御	feedback control	feedback control	feedback control	145
反応時間	反応時間	反応時間	reaction time	reaction time	reaction time	145
自動車	自動車	自動車	vehicle	vehicle	vehicle	145
受容	受容	受容	receptors	receptors	receptor	144
多段	多段	多段	multistage	multistage	multistage	144
面積	面積	面積	areas	areas	area	143
安定	安定	安定	stabilization	stabilization	stabilization	142
汚染物質	汚染物質	汚染物質	pollutants	pollutants	pollutant	142
核生成	核生成	核生成	nucleation	nucleation	nucleation	142
速度	速度	速度	speeds	speeds	speed	142
交流	交流	交流	exchange	exchange	exchange	142
部位	部位	部位	positions	positions	position	142
測定	測定	測定	testing	testing	testing	142
シェア	シェア	シェア	share	share	share	142
領域	領域	領域	field	field	field	141
マスク	マスク	マスク	masks	masks	mask	141
考え方	考え方	考え方	idea	idea	idea	141
えん下	えん下	えん下	wallowing	wallowing	wallowing	140
シナリオ	シナリオ	シナリオ	scenarios	scenarios	scenario	140
培地	培地	培地	media	media	medium	140
通信システム	通信システム	通信システム	communication system	communication system	communication system	140
リドカイン	リドカイン	リドカイン	lidocaine	lidocaine	lidocaine	140
帯電	帯電	帯電	electrification	electrification	electrification	140
トピックス	トピックス	トピックス	topics	topics	topic	139
大学	大学	大学	University	University	University	139
励起エネルギー	励起エネルギー	励起エネルギー	excitation energy	excitation energy	excitation energy	139
食物アレルギー	食物アレルギー	食物アレルギー	food allergy	food allergy	food allergy	138
トン	トン	トン	ton	ton	ton	138
稼働	稼働	稼働	operation	operation	operation	138
テレビ	テレビ	テレビ	TV	TV	TV	138
形成過程	形成過程	形成過程	formation process	formation process	formation process	138
堆積	堆積	堆積	sedimentation	sedimentation	sedimentation	138
リウマチ	リウマチ	リウマチ	rheumatism	rheumatism	rheumatism	137
生理	生理	生理	physiology	physiology	physiology	137
アドレス	アドレス	アドレス	address	address	address	137
阻害	阻害	阻害	inhibits	inhibits	inhibit	137
手術時間	手術時間	手術時間	operation hour	operation hour	operation hour	137
水深	水深	水深	water depth	water depth	water depth	137
区域	区域	区域	area	area	area	137
欠失	欠失	欠失	deficiency	deficiency	deficiency	137
差分	差分	差分	difference	difference	difference	137
地点	地点	地点	site	site	site	136
リハビリ	リハビリ	リハビリ	rehabilitation	rehabilitation	rehabilitation	136
欠失	欠失	欠失	deletion	deletion	deletion	136
出口	出口	出口	outlet	outlet	outlet	135
認証	認証	認証	authentication	authentication	authentication	134
抑制療法	抑制療法	抑制療法	therapy	therapy	therapy	133
発症	発症	発症	development	development	development	133
治療	治療	治療	therapies	therapies	therapy	133
統一	統一	統一	unification	unification	unification	133
用紙	用紙	用紙	paper	paper	paper	133
提案	提案	提案	paper	paper	paper	131
悪心	悪心	悪心	nausea	nausea	nausea	131
牛肉	牛肉	牛肉	beef	beef	beef	131
表面電位	表面電位	表面電位	surface potential	surface potential	surface potential	131
積層	積層	積層	lamination	lamination	lamination	131
療法	療法	療法	remedy	remedy	remedy	130
印象	印象	印象	impression	impression	impression	130
塑性	塑性	塑性	plasticity	plasticity	plasticity	130
細胞分裂	細胞分裂	細胞分裂	cell division	cell division	cell division	130
突然変異	突然変異	突然変異	mutations	mutations	mutation	130
特性	特性	特性	feature	feature	feature	129
差動	差動	差動	differential	differential	differential	129
復元	復元	復元	restoration	restoration	restoration	129
稼動	稼動	稼動	operation	operation	operation	129
農家	農家	農家	farmers	farmers	farmer	129
回答	回答	回答	answers	answers	answer	129
介在	介在	介在	inclusions	inclusions	inclusion	129
エラスターゼ	エラスターゼ	エラスターゼ	elastase	elastase	elastase	128
プライマー	プライマー	プライマー	primers	primers	primer	128
牽引	牽引	牽引	traction	traction	traction	128
生殖	生殖	生殖	reproduction	reproduction	reproduction	128
視野	視野	視野	field	field	field	128
ナノテクノロジー	ナノテクノロジー	ナノテクノロジー	nanotechnology	nanotechnology	nanotechnology	128
生成	生成	生成	form	form	form	128
運営	運営	運営	operation	operation	operation	128
高性能	高性能	高性能	performance enhancement	performance enhancement	performance enhancement	127
満足	満足	満足	satisfies	satisfies	satisfie	127
外科手術	外科手術	外科手術	surgery	surgery	surgery	127
結果	結果	結果	data	data	datum	127
突起	突起	突起	protrusion	protrusion	protrusion	127
ラジオ	ラジオ	ラジオ	radio	radio	radio	127
粒子サイズ	粒子サイズ	粒子サイズ	particle size	particle size	particle size	127
併給	併給	併給	cogeneration	cogeneration	cogeneration	126
ピット	ピット	ピット	pits	pits	pit	126
働き	働き	働き	work	work	work	125
頚部骨折	頚部骨折	頚部骨折	neck fracture	neck fracture	neck fracture	125
ダイオキシン	ダイオキシン	ダイオキシン	dioxins	dioxins	dioxin	125
マルチ	マルチ	マルチ	mulch	mulch	mulch	125
開発動向	開発動向	開発動向	development trend	development trend	development trend	125
強度分布	強度分布	強度分布	intensity distribution	intensity distribution	intensity distribution	125
連鎖	連鎖	連鎖	chain	chain	chain	125
分裂	分裂	分裂	division	division	division	125
磁区	磁区	磁区	domain	domain	domain	124
コネクタ	コネクタ	コネクタ	connector	connector	connector	124
分解能	分解能	分解能	high‐resolution	high‐resolution	high‐resolution	124
親和	親和	親和	affinity	affinity	affinity	123
観光	観光	観光	sightseeing	sightseeing	sightseeing	123
水位	水位	水位	water level	water level	water level	123
表示	表示	表示	representation	representation	representation	123
採取	採取	採取	sampling	sampling	sampling	123
幾何	幾何	幾何	geometry	geometry	geometry	122
被害	被害	被害	damages	damages	damage	122
範囲	範囲	範囲	area	area	area	122
軟膏	軟膏	軟膏	ointment	ointment	ointment	122
コーヒー	コーヒー	コーヒー	coffee	coffee	coffee	122
画像	画像	画像	picture	picture	picture	121
トラック	トラック	トラック	truck	truck	truck	121
貯留	貯留	貯留	reservoir	reservoir	reservoir	121
学会	学会	学会	Society	Society	Society	121
スピード	スピード	スピード	speed	speed	speed	121
粒径	粒径	粒径	size	size	size	121
ポット	ポット	ポット	pot	pot	pot	121
磁界	磁界	磁界	field	field	field	120
アゴニスト	アゴニスト	アゴニスト	agonist	agonist	agonist	120
キレート	キレート	キレート	chelating	chelating	chelating	120
精度	精度	精度	quality	quality	quality	120
ディスプレイ	ディスプレイ	ディスプレイ	displays	displays	display	120
熱ショック	熱ショック	熱ショック	heat shock	heat shock	heat shock	119
整備	整備	整備	maintenance	maintenance	maintenance	119
塩分	塩分	塩分	salt	salt	salt	119
シリコン	シリコン	シリコン	silicone	silicone	silicone	119
気体	気体	気体	gases	gases	gas	118
行動	行動	行動	actions	actions	action	118
相関	相関	相関	relationship	relationship	relationship	118
ドパミン	ドパミン	ドパミン	dopamine	dopamine	dopamine	118
探査	探査	探査	survey	survey	survey	118
スピンドル	スピンドル	スピンドル	spindle	spindle	spindle	118
作業	作業	作業	task	task	task	117
アンカー	アンカー	アンカー	anchor	anchor	anchor	117
ずれ	ずれ	ずれ	deviation	deviation	deviation	117
熱併給	熱併給	熱併給	cogeneration	cogeneration	cogeneration	117
ボンド	ボンド	ボンド	bond	bond	bond	117
郭清	郭清	郭清	dissection	dissection	dissection	117
管内	管内	管内	pipe	pipe	pipe	116
選別	選別	選別	selection	selection	selection	116
事象	事象	事象	phenomenon	phenomenon	phenomenon	116
マット	マット	マット	mat	mat	mat	116
白血球	白血球	白血球	leukocytes	leukocytes	leukocyte	116
作業	作業	作業	workability	workability	workability	116
癌患者	癌患者	癌患者	cancer patients	cancer patients	cancer patient	115
ブタ	ブタ	ブタ	pigs	pigs	pig	115
電池	電池	電池	cells	cells	cell	115
病状	病状	病状	pathology	pathology	pathology	115
洗濯	洗濯	洗濯	washing	washing	washing	115
微小重力	微小重力	微小重力	microgravity	microgravity	microgravity	114
吐き気	吐き気	吐き気	nausea	nausea	nausea	114
技術	技術	技術	Technology	Technology	Technology	114
感性	感性	感性	sensitivity	sensitivity	sensitivity	114
鉄筋	鉄筋	鉄筋	reinforcement	reinforcement	reinforcement	114
誘導	誘導	誘導	guidance	guidance	guidance	113
ファントム	ファントム	ファントム	phantom	phantom	phantom	113
ネットワーク	ネットワーク	ネットワーク	Network	Network	Network	113
解析手法	解析手法	解析手法	analysis method	analysis method	analysis method	113
アルデヒド	アルデヒド	アルデヒド	aldehydes	aldehydes	aldehyde	113
通信システム	通信システム	通信システム	communication systems	communication systems	communication system	113
介在	介在	介在	inclusion	inclusion	inclusion	113
揺らぎ	揺らぎ	揺らぎ	fluctuation	fluctuation	fluctuation	113
間距離	間距離	間距離	distance	distance	distance	113
言及	言及	言及	mentions	mentions	mention	113
試作	試作	試作	prototype	prototype	prototype	113
血栓	血栓	血栓	thrombosis	thrombosis	thrombosis	112
カラム	カラム	カラム	columns	columns	column	112
公害	公害	公害	pollution	pollution	pollution	112
再生	再生	再生	reproduction	reproduction	reproduction	112
予測	予測	予測	predicts	predicts	predict	112
水圧	水圧	水圧	water pressure	water pressure	water pressure	111
労力	労力	労力	labor	labor	labor	111
供給	供給	供給	supplies	supplies	supply	111
申請	申請	申請	application	application	application	111
静脈	静脈	静脈	veins	veins	vein	111
程度	程度	程度	level	level	level	111
サスペンション	サスペンション	サスペンション	suspension	suspension	suspension	111
領域	領域	領域	zone	zone	zone	110
架橋	架橋	架橋	crosslinking	crosslinking	crosslinking	110
喪失	喪失	喪失	loss	loss	loss	110
旋盤	旋盤	旋盤	lathe	lathe	lathe	110
地方	地方	地方	district	district	district	109
緊張	緊張	緊張	tension	tension	tension	109
予定	予定	予定	schedule	schedule	schedule	109
目的	目的	目的	objectives	objectives	objective	109
地図	地図	地図	maps	maps	map	109
障害	障害	障害	failures	failures	failure	108
種類	種類	種類	species	species	specie	108
モールド	モールド	モールド	mold	mold	mold	108
ドップラー	ドップラー	ドップラー	Doppler	Doppler	Doppler	108
器具	器具	器具	instruments	instruments	instrument	108
力学	力学	力学	mechanics	mechanics	mechanic	108
半導体デバイス	半導体デバイス	半導体デバイス	semiconductor device	semiconductor device	semiconductor device	108
心拍	心拍	心拍	heart rate	heart rate	heart rate	108
癌治療	癌治療	癌治療	cancer therapy	cancer therapy	cancer therapy	108
状構造	状構造	状構造	structure	structure	structure	108
意図	意図	意図	intention	intention	intention	108
機関	機関	機関	engines	engines	engine	107
サイクル	サイクル	サイクル	cycling	cycling	cycling	107
プロテオミクス	プロテオミクス	プロテオミクス	proteomics	proteomics	proteomic	107
運行	運行	運行	operation	operation	operation	107
開胸	開胸	開胸	thoracotomy	thoracotomy	thoracotomy	107
品質	品質	品質	qualities	qualities	quality	107
変性	変性	変性	denaturation	denaturation	denaturation	106
利用	利用	利用	applications	applications	application	106
一端	一端	一端	part	part	part	106
トランスポーター	トランスポーター	トランスポーター	transporter	transporter	transporter	106
水系	水系	水系	water system	water system	water system	105
ボリューム	ボリューム	ボリューム	volume	volume	volume	105
増し	増し	増し	increases	increases	increase	105
提言	提言	提言	suggestion	suggestion	suggestion	105
研究所	研究所	研究所	Laboratory	Laboratory	Laboratory	105
表面反応	表面反応	表面反応	surface reaction	surface reaction	surface reaction	104
延長	延長	延長	prolongation	prolongation	prolongation	104
モニタ	モニタ	モニタ	monitors	monitors	monitor	104
部位	部位	部位	parts	parts	part	104
設備	設備	設備	system	system	system	104
ミトコンドリア	ミトコンドリア	ミトコンドリア	mitochondrion	mitochondrion	mitochondrion	104
射出	射出	射出	injection	injection	injection	103
補充	補充	補充	replacement	replacement	replacement	103
作業環境	作業環境	作業環境	work environment	work environment	work environment	103
回帰分析	回帰分析	回帰分析	regression analysis	regression analysis	regression analysis	103
ダメージ	ダメージ	ダメージ	damage	damage	damage	103
加圧	加圧	加圧	pressurization	pressurization	pressurization	103
再現	再現	再現	reproducibility	reproducibility	reproducibility	103
感染	感染	感染	infectivity	infectivity	infectivity	102
指示	指示	指示	indication	indication	indication	102
構成	構成	構成	configurations	configurations	configuration	102
はん	はん	はん	solder	solder	solder	102
性腹膜炎	性腹膜炎	性腹膜炎	peritonitis	peritonitis	peritonitis	102
ファージ	ファージ	ファージ	phage	phage	phage	102
搭載	搭載	搭載	installation	installation	installation	101
方法	方法	方法	system	system	system	101
業務	業務	業務	works	works	work	101
水面	水面	水面	water surface	water surface	water surface	101
知識ベース	知識ベース	知識ベース	knowledge base	knowledge base	knowledge base	101
発見	発見	発見	detection	detection	detection	100
減量	減量	減量	loss	loss	loss	100
固め	固め	固め	compaction	compaction	compaction	100
説明	説明	説明	paper	paper	paper	100
セミナー	セミナー	セミナー	seminar	seminar	seminar	100
特徴	特徴	特徴	Features	Features	feature	100
サイズ効果	サイズ効果	サイズ効果	size effect	size effect	size effect	99
受容	受容	受容	acceptor	acceptor	acceptor	99
長所	長所	長所	advantages	advantages	advantage	99
ヘルパー	ヘルパー	ヘルパー	helper	helper	helper	99
光源	光源	光源	source	source	source	98
低下	低下	低下	deterioration	deterioration	deterioration	98
検討	検討	検討	analysis	analysis	analysis	98
可動	可動	可動	mobility	mobility	mobility	98
原則	原則	原則	principles	principles	principle	98
スチール	スチール	スチール	steel	steel	steel	98
言語	言語	言語	languages	languages	language	98
サブ	サブ	サブ	subtype	subtype	subtype	98
格子	格子	格子	gratings	gratings	grating	98
現場	現場	現場	fields	fields	field	97
銅箔	銅箔	銅箔	copper foil	copper foil	copper foil	97
溶解療法	溶解療法	溶解療法	therapy	therapy	therapy	97
箇所	箇所	箇所	places	places	place	97
結晶	結晶	結晶	crystallization	crystallization	crystallization	97
