推進	推進	推進	propulsion	propulsion	propulsion	188
類似	類似	類似	similarity	similarity	similarity	187
車輪	車輪	車輪	wheel	wheel	wheel	187
承認	承認	承認	approval	approval	approval	187
季節	季節	季節	season	season	season	187
種々	種々	種々	variety	variety	variety	187
クリアランス	クリアランス	クリアランス	clearance	clearance	clearance	187
固体	固体	固体	solids	solids	solid	187
考え	考え	考え	idea	idea	idea	187
衛生	衛生	衛生	sanitation	sanitation	sanitation	186
ウサギ	ウサギ	ウサギ	rabbits	rabbits	rabbit	186
病理	病理	病理	pathology	pathology	pathology	186
対応	対応	対応	proportion	proportion	proportion	185
降水	降水	降水	precipitation	precipitation	precipitation	185
エネルギー分布	エネルギー分布	エネルギー分布	energy distribution	energy distribution	energy distribution	185
衛星	衛星	衛星	satellites	satellites	satellite	185
くりこみ	くりこみ	くりこみ	renormalization	renormalization	renormalization	185
塞栓	塞栓	塞栓	embolization	embolization	embolization	184
畜産	畜産	畜産	livestock	livestock	livestock	184
ピット	ピット	ピット	pit	pit	pit	184
形状	形状	形状	configuration	configuration	configuration	184
リサイクル	リサイクル	リサイクル	recycle	recycle	recycle	184
難聴	難聴	難聴	deafness	deafness	deafness	184
機器	機器	機器	devices	devices	device	184
開発	開発	開発	Development	Development	Development	183
漏出	漏出	漏出	leakage	leakage	leakage	183
ディスク	ディスク	ディスク	disc	disc	disc	183
四国	四国	四国	Shikoku	Shikoku	Shikoku	183
意見	意見	意見	opinion	opinion	opinion	183
制度	制度	制度	systems	systems	system	183
酸化チタン	酸化チタン	酸化チタン	titanium oxide	titanium oxide	titanium oxide	183
改革	改革	改革	reform	reform	reform	182
道路	道路	道路	roads	roads	road	182
意見	意見	意見	opinions	opinions	opinion	182
市場動向	市場動向	市場動向	market trends	market trends	market trend	182
療法	療法	療法	therapies	therapies	therapy	182
格子	格子	格子	lattices	lattices	lattice	182
ワーク	ワーク	ワーク	work	work	work	181
再現	再現	再現	reproduction	reproduction	reproduction	181
生態	生態	生態	ecology	ecology	ecology	181
痕跡	痕跡	痕跡	trace	trace	trace	181
病態	病態	病態	pathology	pathology	pathology	181
飽和磁化	飽和磁化	飽和磁化	saturation magnetization	saturation magnetization	saturation magnetization	181
成形	成形	成形	formability	formability	formability	180
眼球	眼球	眼球	eye	eye	eye	180
増悪	増悪	増悪	exacerbation	exacerbation	exacerbation	180
アクセプタ	アクセプタ	アクセプタ	acceptor	acceptor	acceptor	180
大型	大型	大型	enlargement	enlargement	enlargement	180
円柱	円柱	円柱	cylinder	cylinder	cylinder	180
トラック	トラック	トラック	track	track	track	180
複合	複合	複合	combination	combination	combination	180
消滅	消滅	消滅	annihilation	annihilation	annihilation	180
積分	積分	積分	integration	integration	integration	179
変動	変動	変動	variability	variability	variability	179
予算	予算	予算	budget	budget	budget	179
風速	風速	風速	wind speed	wind speed	wind speed	179
骨芽細胞	骨芽細胞	骨芽細胞	osteoblast	osteoblast	osteoblast	179
延性	延性	延性	ductility	ductility	ductility	179
性病変	性病変	性病変	lesions	lesions	lesion	178
塗布	塗布	塗布	application	application	application	178
体制	体制	体制	systems	systems	system	178
トレーニング	トレーニング	トレーニング	training	training	training	178
反射	反射	反射	reflectance	reflectance	reflectance	178
振興	振興	振興	promotion	promotion	promotion	177
秩序パラメータ	秩序パラメータ	秩序パラメータ	order parameter	order parameter	order parameter	177
磁場	磁場	磁場	fields	fields	field	177
工作機械	工作機械	工作機械	machine tools	machine tools	machine tool	177
体液	体液	体液	body fluid	body fluid	body fluid	177
補充療法	補充療法	補充療法	substitution therapy	substitution therapy	substitution therapy	177
応答時間	応答時間	応答時間	response time	response time	response time	176
画像解析	画像解析	画像解析	image analysis	image analysis	image analysis	176
血行	血行	血行	hemodynamics	hemodynamics	hemodynamic	176
通過	通過	通過	passage	passage	passage	176
薬疹	薬疹	薬疹	drug eruption	drug eruption	drug eruption	176
保持	保持	保持	maintenance	maintenance	maintenance	176
間隙	間隙	間隙	gap	gap	gap	176
偏差	偏差	偏差	deviation	deviation	deviation	176
拡散係数	拡散係数	拡散係数	diffusion coefficients	diffusion coefficients	diffusion coefficient	176
走行	走行	走行	travel	travel	travel	176
特長	特長	特長	advantage	advantage	advantage	175
ふ化	ふ化	ふ化	hatching	hatching	hatching	175
達度	達度	達度	invasion depth	invasion depth	invasion depth	175
実証試験	実証試験	実証試験	demonstration experiment	demonstration experiment	demonstration experiment	174
概要	概要	概要	Outline	Outline	Outline	174
シーケンス	シーケンス	シーケンス	sequence	sequence	sequence	174
家系	家系	家系	genealogy	genealogy	genealogy	174
トウモロコシ	トウモロコシ	トウモロコシ	corn	corn	corn	174
乱れ	乱れ	乱れ	turbulence	turbulence	turbulence	174
沈殿	沈殿	沈殿	precipitation	precipitation	precipitation	174
放射能	放射能	放射能	radioactivity	radioactivity	radioactivity	174
発症	発症	発症	pathogenesis	pathogenesis	pathogenesis	174
システム構築	システム構築	システム構築	system construction	system construction	system construction	174
細胞癌	細胞癌	細胞癌	cell carcinoma	cell carcinoma	cell carcinoma	173
多項式	多項式	多項式	polynomials	polynomials	polynomial	173
免疫	免疫	免疫	immunohistochemistry	immunohistochemistry	immunohistochemistry	173
提示	提示	提示	presents	presents	present	173
多層	多層	多層	multilayers	multilayers	multilayer	173
味覚	味覚	味覚	taste	taste	taste	173
記載	記載	記載	description	description	description	173
回数	回数	回数	number	number	number	173
考察	考察	考察	discusses	discusses	discusse	173
増強	増強	増強	reinforcement	reinforcement	reinforcement	173
小児	小児	小児	infants	infants	infant	172
地域	地域	地域	community	community	community	172
器具	器具	器具	instrument	instrument	instrument	172
試行	試行	試行	trial	trial	trial	172
一酸化炭素	一酸化炭素	一酸化炭素	carbon monoxide	carbon monoxide	carbon monoxide	172
り患	り患	り患	morbidity	morbidity	morbidity	171
学生	学生	学生	student	student	student	171
浸透	浸透	浸透	infiltration	infiltration	infiltration	171
スライド	スライド	スライド	slide	slide	slide	171
軌道	軌道	軌道	track	track	track	171
現像	現像	現像	development	development	development	171
充実	充実	充実	substantiality	substantiality	substantiality	171
動作	動作	動作	operations	operations	operation	171
不安定	不安定	不安定	instabilities	instabilities	instability	171
藻類	藻類	藻類	algae	algae	algae	171
テクノロジー	テクノロジー	テクノロジー	technology	technology	technology	171
衝撃	衝撃	衝撃	bombardment	bombardment	bombardment	170
失敗	失敗	失敗	failure	failure	failure	170
橋梁	橋梁	橋梁	bridges	bridges	bridge	170
注入	注入	注入	infusion	infusion	infusion	170
トレンチ	トレンチ	トレンチ	trench	trench	trench	170
後方	後方	後方	backscattering	backscattering	backscattering	170
関連	関連	関連	relationship	relationship	relationship	170
要件	要件	要件	requirement	requirement	requirement	169
賦活	賦活	賦活	activation	activation	activation	169
染色	染色	染色	chromosome	chromosome	chromosome	169
栄養	栄養	栄養	nutrient	nutrient	nutrient	169
時間	時間	時間	duration	duration	duration	169
機器	機器	機器	instruments	instruments	instrument	169
拡散	拡散	拡散	diffusivity	diffusivity	diffusivity	168
呼吸	呼吸	呼吸	breathing	breathing	breathing	168
分子	分子	分子	intramolecular	intramolecular	intramolecular	167
陽子	陽子	陽子	protons	protons	proton	167
陸上	陸上	陸上	land	land	land	167
血行動態	血行動態	血行動態	hemodynamics	hemodynamics	hemodynamic	167
吸引	吸引	吸引	aspiration	aspiration	aspiration	167
セレン	セレン	セレン	selenium	selenium	selenium	167
軽量	軽量	軽量	light	light	light	167
グルタチオン	グルタチオン	グルタチオン	glutathione	glutathione	glutathione	167
安全管理	安全管理	安全管理	safety management	safety management	safety management	167
応力分布	応力分布	応力分布	stress distribution	stress distribution	stress distribution	166
地質	地質	地質	geology	geology	geology	166
市販	市販	市販	marketing	marketing	marketing	166
実例	実例	実例	examples	examples	example	166
検出	検出	検出	detects	detects	detect	166
空間	空間	空間	spaces	spaces	space	166
工事	工事	工事	works	works	work	166
性能向上	性能向上	性能向上	performance improvement	performance improvement	performance improvement	165
取り組み	取り組み	取り組み	challenges	challenges	challenge	165
動作原理	動作原理	動作原理	operation principle	operation principle	operation principle	165
形式	形式	形式	types	types	type	165
小児科	小児科	小児科	pediatrics	pediatrics	pediatric	165
会社	会社	会社	companies	companies	company	165
同調	同調	同調	tuning	tuning	tuning	165
今日	今日	今日	today	today	today	165
反射	反射	反射	reflector	reflector	reflector	164
排卵	排卵	排卵	ovulation	ovulation	ovulation	164
感覚	感覚	感覚	sense	sense	sense	164
変形	変形	変形	deformity	deformity	deformity	164
神経細胞	神経細胞	神経細胞	nerve cells	nerve cells	nerve cell	164
変異	変異	変異	mutants	mutants	mutant	164
持続	持続	持続	continuance	continuance	continuance	164
ホームページ	ホームページ	ホームページ	home page	home page	home page	164
企業	企業	企業	company	company	company	164
指標	指標	指標	indicator	indicator	indicator	163
出力電圧	出力電圧	出力電圧	output voltage	output voltage	output voltage	163
鮮度	鮮度	鮮度	freshness	freshness	freshness	163
含水	含水	含水	water content	water content	water content	163
積雪	積雪	積雪	snow	snow	snow	163
水準	水準	水準	levels	levels	level	163
薬局	薬局	薬局	pharmacy	pharmacy	pharmacy	163
外吸収	外吸収	外吸収	absorption	absorption	absorption	163
温度勾配	温度勾配	温度勾配	temperature gradient	temperature gradient	temperature gradient	163
培地	培地	培地	culture medium	culture medium	culture medium	162
部位	部位	部位	part	part	part	162
トポロジー	トポロジー	トポロジー	topology	topology	topology	162
編集	編集	編集	editing	editing	editing	162
発散	発散	発散	divergence	divergence	divergence	162
ロス	ロス	ロス	loss	loss	loss	162
放射線照射	放射線照射	放射線照射	irradiation	irradiation	irradiation	162
えん下	えん下	えん下	deglutition	deglutition	deglutition	162
自動車	自動車	自動車	car	car	car	161
装置	装置	装置	instrument	instrument	instrument	161
ストレス	ストレス	ストレス	stresses	stresses	stress	161
貿易	貿易	貿易	trade	trade	trade	161
低下	低下	低下	depression	depression	depression	161
側鎖	側鎖	側鎖	side chain	side chain	side chain	161
家畜	家畜	家畜	livestock	livestock	livestock	161
知見	知見	知見	information	information	information	161
電源	電源	電源	source	source	source	161
プロット	プロット	プロット	plot	plot	plot	161
廃水	廃水	廃水	wastewater	wastewater	wastewater	161
メッセージ	メッセージ	メッセージ	messages	messages	message	161
空格子	空格子	空格子	vacancies	vacancies	vacancy	160
養成	養成	養成	training	training	training	160
下水道	下水道	下水道	sewerage	sewerage	sewerage	160
啓発	啓発	啓発	enlightenment	enlightenment	enlightenment	160
市町村	市町村	市町村	municipalities	municipalities	municipality	160
血小板	血小板	血小板	platelets	platelets	platelet	160
ふく射	ふく射	ふく射	radiation	radiation	radiation	160
満足	満足	満足	satisfaction	satisfaction	satisfaction	160
免疫組織	免疫組織	免疫組織	immunohistochemistry	immunohistochemistry	immunohistochemistry	160
クロロホルム	クロロホルム	クロロホルム	chloroform	chloroform	chloroform	159
重点	重点	重点	importance	importance	importance	159
テスト	テスト	テスト	testing	testing	testing	159
テクスチャ	テクスチャ	テクスチャ	texture	texture	texture	159
鉄鋼	鉄鋼	鉄鋼	steel	steel	steel	159
現地	現地	現地	site	site	site	159
チェーン	チェーン	チェーン	chain	chain	chain	159
カム	カム	カム	cam	cam	cam	159
時間領域	時間領域	時間領域	time domain	time domain	time domain	159
分解	分解	分解	resolution	resolution	resolution	158
情報	情報	情報	data	data	datum	158
勾配	勾配	勾配	slope	slope	slope	158
反応温度	反応温度	反応温度	reaction temperature	reaction temperature	reaction temperature	158
鉱物	鉱物	鉱物	minerals	minerals	mineral	158
配置	配置	配置	configurations	configurations	configuration	158
タイヤ	タイヤ	タイヤ	tire	tire	tire	158
試験	試験	試験	trial	trial	trial	157
グラフト	グラフト	グラフト	graft	graft	graft	157
推論	推論	推論	inference	inference	inference	157
使用	使用	使用	application	application	application	157
遺伝子産物	遺伝子産物	遺伝子産物	gene product	gene product	gene product	157
母親	母親	母親	mothers	mothers	mother	157
ミッション	ミッション	ミッション	mission	mission	mission	157
仕事関数	仕事関数	仕事関数	work function	work function	work function	157
とう骨	とう骨	とう骨	radius	radius	radius	157
運動	運動	運動	motility	motility	motility	157
コロニー	コロニー	コロニー	colonies	colonies	colony	157
台風	台風	台風	typhoon	typhoon	typhoon	156
血行	血行	血行	blood circulation	blood circulation	blood circulation	156
年間	年間	年間	years	years	year	156
望遠鏡	望遠鏡	望遠鏡	telescope	telescope	telescope	156
各種	各種	各種	variety	variety	variety	155
作用	作用	作用	acts	acts	act	155
密度分布	密度分布	密度分布	density distribution	density distribution	density distribution	155
サーバ	サーバ	サーバ	servers	servers	server	154
機種	機種	機種	models	models	model	154
教材	教材	教材	teaching material	teaching material	teaching material	154
速度分布	速度分布	速度分布	velocity distribution	velocity distribution	velocity distribution	154
受胎	受胎	受胎	conception	conception	conception	154
逆流	逆流	逆流	regurgitation	regurgitation	regurgitation	154
溶解	溶解	溶解	solubility	solubility	solubility	154
プリオン	プリオン	プリオン	prion	prion	prion	154
固有値	固有値	固有値	eigenvalues	eigenvalues	eigenvalue	153
水処理	水処理	水処理	water treatment	water treatment	water treatment	153
ホッピング	ホッピング	ホッピング	hopping	hopping	hopping	153
システム開発	システム開発	システム開発	system development	system development	system development	153
結晶構造	結晶構造	結晶構造	crystal structures	crystal structures	crystal structure	153
抵抗	抵抗	抵抗	resistor	resistor	resistor	153
ゲル	ゲル	ゲル	gelation	gelation	gelation	153
関与	関与	関与	participation	participation	participation	153
層構造	層構造	層構造	layer structure	layer structure	layer structure	153
大腸	大腸	大腸	colon	colon	colon	153
拒絶反応	拒絶反応	拒絶反応	rejection	rejection	rejection	153
入浴	入浴	入浴	bathing	bathing	bathing	153
交通事故	交通事故	交通事故	traffic accident	traffic accident	traffic accident	153
組織	組織	組織	texture	texture	texture	153
集合	集合	集合	sets	sets	set	152
触診	触診	触診	palpation	palpation	palpation	152
ライブラリ	ライブラリ	ライブラリ	library	library	library	152
分解	分解	分解	decompose	decompose	decompose	152
放射線治療	放射線治療	放射線治療	radiotherapy	radiotherapy	radiotherapy	152
足関節	足関節	足関節	ankle joint	ankle joint	ankle joint	152
入射	入射	入射	injection	injection	injection	151
病院	病院	病院	Hospital	Hospital	Hospital	151
後方散乱	後方散乱	後方散乱	backscattering	backscattering	backscattering	151
車両	車両	車両	car	car	car	151
ベッド	ベッド	ベッド	bed	bed	bed	150
距離	距離	距離	length	length	length	150
パフォーマンス	パフォーマンス	パフォーマンス	performance	performance	performance	150
課題	課題	課題	task	task	task	150
免疫組織化学	免疫組織化学	免疫組織化学	immunohistochemistry	immunohistochemistry	immunohistochemistry	150
固化	固化	固化	solidification	solidification	solidification	150
表示	表示	表示	displays	displays	display	150
整数	整数	整数	integer	integer	integer	149
移動	移動	移動	moves	moves	move	149
ワークステーション	ワークステーション	ワークステーション	workstation	workstation	workstation	149
形式	形式	形式	formalism	formalism	formalism	149
バイオテクノロジー	バイオテクノロジー	バイオテクノロジー	biotechnology	biotechnology	biotechnology	149
薬物療法	薬物療法	薬物療法	pharmacotherapies	pharmacotherapies	pharmacotherapie	149
方法	方法	方法	scheme	scheme	scheme	148
フィラメント	フィラメント	フィラメント	filaments	filaments	filament	148
低下	低下	低下	degradation	degradation	degradation	148
給水	給水	給水	water supply	water supply	water supply	148
プリンタ	プリンタ	プリンタ	printer	printer	printer	148
衝撃波	衝撃波	衝撃波	shock waves	shock waves	shock wave	148
考察	考察	考察	considerations	considerations	consideration	147
程度	程度	程度	order	order	order	147
とき	とき	とき	case	case	case	147
検査	検査	検査	inspections	inspections	inspection	147
交換	交換	交換	switching	switching	switching	147
文献	文献	文献	literatures	literatures	literature	147
転写因子	転写因子	転写因子	transcription factors	transcription factors	transcription factor	147
ナノ粒子	ナノ粒子	ナノ粒子	nanoparticle	nanoparticle	nanoparticle	146
障害	障害	障害	impairment	impairment	impairment	146
符号	符号	符号	sign	sign	sign	146
入口	入口	入口	entrance	entrance	entrance	146
乳児	乳児	乳児	infants	infants	infant	146
国民	国民	国民	nation	nation	nation	146
硬化	硬化	硬化	sclerosis	sclerosis	sclerosis	146
付近	付近	付近	vicinity	vicinity	vicinity	146
安全対策	安全対策	安全対策	safety measures	safety measures	safety measure	146
付着	付着	付着	attachment	attachment	attachment	145
自動車	自動車	自動車	vehicle	vehicle	vehicle	145
潜在	潜在	潜在	latent	latent	latent	145
反応時間	反応時間	反応時間	reaction time	reaction time	reaction time	145
格子定数	格子定数	格子定数	lattice constants	lattice constants	lattice constant	145
フィードバック制御	フィードバック制御	フィードバック制御	feedback control	feedback control	feedback control	145
分岐	分岐	分岐	branch	branch	branch	145
凝固	凝固	凝固	anticoagulation	anticoagulation	anticoagulation	144
トンネル	トンネル	トンネル	tunnels	tunnels	tunnel	144
オーダー	オーダー	オーダー	order	order	order	144
身長	身長	身長	height	height	height	144
多段	多段	多段	multistage	multistage	multistage	144
供給	供給	供給	feed	feed	feed	144
受容	受容	受容	receptors	receptors	receptor	144
旅客	旅客	旅客	passenger	passenger	passenger	144
立体	立体	立体	space	space	space	143
性差	性差	性差	sex difference	sex difference	sex difference	143
修正	修正	修正	modification	modification	modification	143
画質	画質	画質	picture quality	picture quality	picture quality	143
方式	方式	方式	schemes	schemes	scheme	143
骨形成	骨形成	骨形成	osteogenesis	osteogenesis	osteogenesis	143
コア	コア	コア	cores	cores	core	143
面積	面積	面積	areas	areas	area	143
サイレージ	サイレージ	サイレージ	silage	silage	silage	143
炭化	炭化	炭化	carbonization	carbonization	carbonization	143
規制緩和	規制緩和	規制緩和	deregulation	deregulation	deregulation	143
核生成	核生成	核生成	nucleation	nucleation	nucleation	142
速度	速度	速度	speeds	speeds	speed	142
測定	測定	測定	testing	testing	testing	142
カテゴリー	カテゴリー	カテゴリー	category	category	category	142
安定	安定	安定	stabilization	stabilization	stabilization	142
部位	部位	部位	positions	positions	position	142
輸液	輸液	輸液	infusion	infusion	infusion	142
シェア	シェア	シェア	share	share	share	142
汚染物質	汚染物質	汚染物質	pollutants	pollutants	pollutant	142
交流	交流	交流	exchange	exchange	exchange	142
位置	位置	位置	sites	sites	site	142
領域	領域	領域	field	field	field	141
制定	制定	制定	enactment	enactment	enactment	141
マスク	マスク	マスク	masks	masks	mask	141
考え方	考え方	考え方	idea	idea	idea	141
えん下	えん下	えん下	wallowing	wallowing	wallowing	140
運転	運転	運転	operations	operations	operation	140
リドカイン	リドカイン	リドカイン	lidocaine	lidocaine	lidocaine	140
シナリオ	シナリオ	シナリオ	scenarios	scenarios	scenario	140
開発	開発	開発	developments	developments	development	140
培地	培地	培地	media	media	medium	140
通信システム	通信システム	通信システム	communication system	communication system	communication system	140
帯電	帯電	帯電	electrification	electrification	electrification	140
拘束	拘束	拘束	restraint	restraint	restraint	140
食肉	食肉	食肉	meat	meat	meat	140
機能評価	機能評価	機能評価	function evaluation	function evaluation	function evaluation	139
接点	接点	接点	contact	contact	contact	139
研究班	研究班	研究班	research team	research team	research team	139
移植	移植	移植	transplant	transplant	transplant	139
農家	農家	農家	farmhouses	farmhouses	farmhouse	139
発熱	発熱	発熱	heat generation	heat generation	heat generation	139
イオン濃度	イオン濃度	イオン濃度	ion concentration	ion concentration	ion concentration	139
トピックス	トピックス	トピックス	topics	topics	topic	139
大学	大学	大学	University	University	University	139
励起エネルギー	励起エネルギー	励起エネルギー	excitation energy	excitation energy	excitation energy	139
冷凍	冷凍	冷凍	refrigeration	refrigeration	refrigeration	138
描出	描出	描出	delineation	delineation	delineation	138
輸送特性	輸送特性	輸送特性	transport properties	transport properties	transport property	138
屈曲	屈曲	屈曲	flexion	flexion	flexion	138
プロゲステロン	プロゲステロン	プロゲステロン	progesterone	progesterone	progesterone	138
テレビ	テレビ	テレビ	TV	TV	TV	138
トン	トン	トン	ton	ton	ton	138
形成過程	形成過程	形成過程	formation process	formation process	formation process	138
モチーフ	モチーフ	モチーフ	motif	motif	motif	138
堆積	堆積	堆積	sedimentation	sedimentation	sedimentation	138
集団	集団	集団	populations	populations	population	138
食物アレルギー	食物アレルギー	食物アレルギー	food allergy	food allergy	food allergy	138
フレームワーク	フレームワーク	フレームワーク	framework	framework	framework	138
リング	リング	リング	rings	rings	ring	138
稼働	稼働	稼働	operation	operation	operation	138
リウマチ	リウマチ	リウマチ	rheumatism	rheumatism	rheumatism	137
阻害	阻害	阻害	inhibits	inhibits	inhibit	137
胎児	胎児	胎児	fetuses	fetuses	fetus	137
感受	感受	感受	susceptibility	susceptibility	susceptibility	137
生理	生理	生理	physiology	physiology	physiology	137
アドレス	アドレス	アドレス	address	address	address	137
鉄道	鉄道	鉄道	railways	railways	railway	137
指標	指標	指標	indicators	indicators	indicator	137
区域	区域	区域	area	area	area	137
欠失	欠失	欠失	deficiency	deficiency	deficiency	137
手術時間	手術時間	手術時間	operation hour	operation hour	operation hour	137
水深	水深	水深	water depth	water depth	water depth	137
差分	差分	差分	difference	difference	difference	137
水車	水車	水車	water turbine	water turbine	water turbine	137
地点	地点	地点	site	site	site	136
リハビリ	リハビリ	リハビリ	rehabilitation	rehabilitation	rehabilitation	136
り患	り患	り患	affection	affection	affection	136
位置	位置	位置	site	site	site	136
強度	強度	強度	strengths	strengths	strength	136
欠失	欠失	欠失	deletion	deletion	deletion	136
調剤	調剤	調剤	prescription	prescription	prescription	136
脈絡	脈絡	脈絡	choroidal	choroidal	choroidal	136
電荷密度	電荷密度	電荷密度	charge density	charge density	charge density	136
応力集中	応力集中	応力集中	stress concentration	stress concentration	stress concentration	136
アイデア	アイデア	アイデア	idea	idea	idea	136
警報	警報	警報	alarm	alarm	alarm	135
遅延	遅延	遅延	retardation	retardation	retardation	135
造船	造船	造船	shipbuilding	shipbuilding	shipbuilding	135
排尿障害	排尿障害	排尿障害	urination disorder	urination disorder	urination disorder	135
出口	出口	出口	outlet	outlet	outlet	135
リゾチーム	リゾチーム	リゾチーム	lysozyme	lysozyme	lysozyme	135
表現	表現	表現	representations	representations	representation	134
認証	認証	認証	authentication	authentication	authentication	134
ネットワーク	ネットワーク	ネットワーク	networking	networking	networking	134
鳥類	鳥類	鳥類	birds	birds	bird	134
脈絡膜	脈絡膜	脈絡膜	choroidal	choroidal	choroidal	133
治療	治療	治療	therapies	therapies	therapy	133
統一	統一	統一	unification	unification	unification	133
受傷	受傷	受傷	traumatism	traumatism	traumatism	133
形状記憶合金	形状記憶合金	形状記憶合金	shape memory alloy	shape memory alloy	shape memory alloy	133
発症	発症	発症	development	development	development	133
抑制療法	抑制療法	抑制療法	therapy	therapy	therapy	133
用紙	用紙	用紙	paper	paper	paper	133
凝集	凝集	凝集	aggregates	aggregates	aggregate	132
経路	経路	経路	routes	routes	route	132
マイグレーション	マイグレーション	マイグレーション	migration	migration	migration	132
自転車	自転車	自転車	bicycle	bicycle	bicycle	131
悪心	悪心	悪心	nausea	nausea	nausea	131
治療戦略	治療戦略	治療戦略	treatment strategy	treatment strategy	treatment strategy	131
牛肉	牛肉	牛肉	beef	beef	beef	131
情報システム	情報システム	情報システム	information systems	information systems	information system	131
提案	提案	提案	paper	paper	paper	131
培養	培養	培養	incubation	incubation	incubation	131
ビール	ビール	ビール	beer	beer	beer	131
表面電位	表面電位	表面電位	surface potential	surface potential	surface potential	131
積層	積層	積層	lamination	lamination	lamination	131
細胞分裂	細胞分裂	細胞分裂	cell division	cell division	cell division	130
沈降	沈降	沈降	sedimentation	sedimentation	sedimentation	130
バンド構造	バンド構造	バンド構造	band structure	band structure	band structure	130
酸素原子	酸素原子	酸素原子	oxygen atoms	oxygen atoms	oxygen atom	130
地殻	地殻	地殻	crust	crust	crust	130
療法	療法	療法	remedy	remedy	remedy	130
印象	印象	印象	impression	impression	impression	130
突然変異	突然変異	突然変異	mutations	mutations	mutation	130
表現	表現	表現	expressions	expressions	expression	130
塑性	塑性	塑性	plasticity	plasticity	plasticity	130
眠気	眠気	眠気	sleepiness	sleepiness	sleepiness	129
介在	介在	介在	inclusions	inclusions	inclusion	129
鋼板	鋼板	鋼板	steel sheet	steel sheet	steel sheet	129
特性	特性	特性	feature	feature	feature	129
差動	差動	差動	differential	differential	differential	129
復元	復元	復元	restoration	restoration	restoration	129
稼動	稼動	稼動	operation	operation	operation	129
農家	農家	農家	farmers	farmers	farmer	129
回答	回答	回答	answers	answers	answer	129
カテゴリー	カテゴリー	カテゴリー	categories	categories	category	129
コンセンサス	コンセンサス	コンセンサス	consensus	consensus	consensus	129
エラスターゼ	エラスターゼ	エラスターゼ	elastase	elastase	elastase	128
牽引	牽引	牽引	traction	traction	traction	128
視野	視野	視野	field	field	field	128
形質転換	形質転換	形質転換	transformation	transformation	transformation	128
分娩	分娩	分娩	delivery	delivery	delivery	128
復旧	復旧	復旧	restoration	restoration	restoration	128
強化	強化	強化	reinforcement	reinforcement	reinforcement	128
結腸癌	結腸癌	結腸癌	colon cancer	colon cancer	colon cancer	128
雇用	雇用	雇用	employment	employment	employment	128
エネルギーギャップ	エネルギーギャップ	エネルギーギャップ	energy gap	energy gap	energy gap	128
プライマー	プライマー	プライマー	primers	primers	primer	128
生殖	生殖	生殖	reproduction	reproduction	reproduction	128
ナノテクノロジー	ナノテクノロジー	ナノテクノロジー	nanotechnology	nanotechnology	nanotechnology	128
生成	生成	生成	form	form	form	128
運営	運営	運営	operation	operation	operation	128
高性能	高性能	高性能	performance enhancement	performance enhancement	performance enhancement	127
外科手術	外科手術	外科手術	surgery	surgery	surgery	127
コード	コード	コード	encodes	encodes	encode	127
ラジオ	ラジオ	ラジオ	radio	radio	radio	127
粒子サイズ	粒子サイズ	粒子サイズ	particle size	particle size	particle size	127
メンバー	メンバー	メンバー	members	members	member	127
回復	回復	回復	restoration	restoration	restoration	127
満足	満足	満足	satisfies	satisfies	satisfie	127
属性	属性	属性	attributes	attributes	attribute	127
結果	結果	結果	data	data	datum	127
蒸着速度	蒸着速度	蒸着速度	deposition rate	deposition rate	deposition rate	127
穿刺	穿刺	穿刺	puncture	puncture	puncture	127
電圧特性	電圧特性	電圧特性	voltage characteristics	voltage characteristics	voltage characteristic	127
突起	突起	突起	protrusion	protrusion	protrusion	127
補償	補償	補償	compensator	compensator	compensator	126
労働	労働	労働	labor	labor	labor	126
併給	併給	併給	cogeneration	cogeneration	cogeneration	126
ピット	ピット	ピット	pits	pits	pit	126
タマネギ	タマネギ	タマネギ	onion	onion	onion	126
毛髪	毛髪	毛髪	hair	hair	hair	126
発明	発明	発明	invention	invention	invention	126
調理	調理	調理	cooking	cooking	cooking	126
変換	変換	変換	transformations	transformations	transformation	125
マルチ	マルチ	マルチ	mulch	mulch	mulch	125
連鎖	連鎖	連鎖	chain	chain	chain	125
相関関数	相関関数	相関関数	correlation function	correlation function	correlation function	125
故障	故障	故障	failures	failures	failure	125
ダイオキシン	ダイオキシン	ダイオキシン	dioxins	dioxins	dioxin	125
出荷	出荷	出荷	shipping	shipping	shipping	125
予後	予後	予後	prognoses	prognoses	prognosis	125
働き	働き	働き	work	work	work	125
ボランティア	ボランティア	ボランティア	volunteer	volunteer	volunteer	125
線幅	線幅	線幅	line width	line width	line width	125
頚部骨折	頚部骨折	頚部骨折	neck fracture	neck fracture	neck fracture	125
開発動向	開発動向	開発動向	development trend	development trend	development trend	125
強度分布	強度分布	強度分布	intensity distribution	intensity distribution	intensity distribution	125
分裂	分裂	分裂	division	division	division	125
磁区	磁区	磁区	domain	domain	domain	124
平坦	平坦	平坦	flatness	flatness	flatness	124
画素	画素	画素	pixels	pixels	pixel	124
分解能	分解能	分解能	high‐resolution	high‐resolution	high‐resolution	124
ライフスタイル	ライフスタイル	ライフスタイル	life style	life style	life style	124
ストレージ	ストレージ	ストレージ	storage	storage	storage	124
コネクタ	コネクタ	コネクタ	connector	connector	connector	124
取引	取引	取引	trade	trade	trade	124
エネルギー移動	エネルギー移動	エネルギー移動	energy transfer	energy transfer	energy transfer	124
積分	積分	積分	integrals	integrals	integral	124
び漫	び漫	び漫	diffuse	diffuse	diffuse	124
